price,qty,timestamp,bs,ml,bucket
7384.900000,0.003582,1527854719.788700,b,l,201806011205
7385.000000,0.601887,1527854719.793100,b,l,201806011205
7385.000000,0.394530,1527854719.796400,b,l,201806011205
7382.700000,0.100000,1527854733.287100,s,m,201806011205
7378.100000,0.100000,1527854733.303000,s,m,201806011205
7378.500000,0.007000,1527854753.406600,s,m,201806011205
7385.000000,0.135523,1527854755.977700,b,m,201806011205
7389.800000,0.002500,1527854774.586300,b,m,201806011206
7382.300000,0.019304,1527854788.000600,s,l,201806011206
7388.900000,0.053367,1527854797.799800,b,m,201806011206
7389.500000,0.800000,1527854797.803600,b,m,201806011206
7390.000000,1.000000,1527854797.807000,b,m,201806011206
7390.100000,0.865370,1527854797.810100,b,m,201806011206
7390.300000,0.346132,1527854797.813700,b,m,201806011206
7390.300000,0.140401,1527854797.819300,b,m,201806011206
7392.900000,0.026810,1527854797.823300,b,m,201806011206
7393.000000,3.000000,1527854797.826000,b,m,201806011206
7394.800000,2.516180,1527854797.829600,b,m,201806011206
7394.800000,0.169625,1527854797.833600,b,m,201806011206
7394.800000,1.814194,1527854797.837300,b,m,201806011206
7395.000000,0.300000,1527854797.840500,b,m,201806011206
7395.200000,2.852202,1527854797.843900,b,m,201806011206
7397.700000,0.150000,1527854797.847800,b,m,201806011206
7398.300000,1.965718,1527854797.855100,b,m,201806011206
7388.400000,0.000000,1527854857.855100,b,l,201806011207
7388.400000,0.100000,1527854880.239100,b,l,201806011208
7388.500000,0.220000,1527854880.243400,b,l,201806011208
7389.200000,0.220000,1527854885.058200,b,l,201806011208
7389.900000,0.000000,1527854885.062000,b,l,201806011208
7389.900000,0.098000,1527854885.065100,b,l,201806011208
7389.900000,0.202000,1527854885.067300,b,l,201806011208
7389.900000,0.300000,1527854885.069400,b,l,201806011208
7392.000000,0.160000,1527854895.621700,s,l,201806011208
7389.100000,0.140000,1527854895.628100,s,l,201806011208
7390.600000,0.017633,1527854909.706500,s,l,201806011208
7393.600000,0.003000,1527854926.689000,b,m,201806011208
7396.000000,0.047000,1527854926.694800,b,m,201806011208
7392.000000,0.050000,1527854927.102100,s,l,201806011208
7391.900000,0.170300,1527854927.107800,s,l,201806011208
7391.300000,1.000000,1527854943.542800,s,l,201806011209
